,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
102,2025-03-14,2.25,2.3299999237060547,2.240000009536743,2.289999961853028,173237.0,-0.0108878897208501,-0.0564962448034071,-1.9228304658253217,-2.010183609862135,-1.937833057469315,19,29,0.0,ESI.TO
101,2025-03-14,7.599999904632568,7.989999771118164,7.599999904632568,7.949999809265137,45011.0,-0.0403093578826807,-0.0189548890393479,-1.021813067144972,-1.3063887532716572,-1.1250595863407706,12,27,0.0,DRX.TO
100,2025-03-14,3.240000009536743,3.240000009536743,3.140000104904175,3.140000104904175,93372.0,0.0208514022928013,0.0058947383909297,1.694233795888177,1.813283375390908,1.4121792506180817,36,78,0.0,GTWO.TO
99,2025-03-14,0.4799999892711639,0.5199999809265137,0.4699999988079071,0.5199999809265137,1450526.0,-0.0077202539368951,-0.0040451128231851,-1.0069801238880014,-1.190818226403041,-1.1599073469571828,39,45,0.0,GLO.TO
98,2025-03-14,36.18000030517578,36.65999984741211,35.88999938964844,36.0099983215332,64073.0,-0.3100059872389722,-0.0520977421810752,-0.8504302744331338,-0.8481509217184596,-0.7818928410653814,0,15,0.0,AFN.TO
97,2025-03-14,10.9399995803833,11.0600004196167,10.899999618530272,11.050000190734863,154527.0,-0.0020389246726275,-0.039142346202879,-1.1519538950407566,-1.687611608866945,-1.1677877396172909,0,0,0.0,BK.TO
96,2025-03-14,5.980000019073486,6.050000190734863,5.940000057220459,6.005000114440918,140204.0,-0.0096476874863389,-0.031741196051576,-1.8086864941802043,-2.0156357321031426,-1.802884256061944,0,8,0.0,DGS.TO
95,2025-03-14,11.619999885559082,11.949999809265137,11.5,11.949999809265137,5100.0,-0.030377643238231,-0.0633834781503318,-1.4206081160010111,-1.5429229189442155,-1.5429229189442155,3,30,0.0,GBT.TO
93,2025-03-14,3.220000028610229,3.244999885559082,3.150000095367432,3.220000028610229,567102.0,0.0082829188443188,-0.0017593977146578,1.58628447227571,1.115798533156035,0.7899822984065423,23,66,0.0,VZLA.TO
82,2025-03-14,16.3799991607666,16.450000762939453,16.25,16.450000762939453,7727.0,0.0154728360935092,0.0177487717535262,1.923678783210554,1.2043035415973322,1.406771270169366,0,2,0.0,HLF.TO
92,2025-03-14,1.870000004768372,1.9700000286102293,1.850000023841858,1.9299999475479128,198636.0,-0.0047604441957962,-0.0187067681685426,-1.2053736964862762,-1.499671913930454,-1.43463092588391,9,31,0.0,SOIL.TO
91,2025-03-14,3.380000114440918,3.4600000381469727,3.289999961853028,3.400000095367432,46197.0,-0.0229243778539422,-0.0257819539622256,-1.4891209265124852,-1.9340395455746795,-1.6819293716142687,6,22,0.0,HITI.V
90,2025-03-14,8.3100004196167,8.449999809265137,8.3100004196167,8.449999809265137,7705.0,-0.018968102189361,-0.0299548887668695,-1.3293582636260797,-1.689192062732532,-1.4882400130403242,0,0,0.0,BDI.TO
89,2025-03-14,11.5,11.5,11.5,11.5,350.0,-0.0906890573103172,-0.1421804614533159,-1.6069816905802576,-1.778875307196905,-1.6351443490115682,3,26,0.0,WFC.TO
88,2025-03-14,4.070000171661377,4.184999942779541,4.039999961853027,4.159999847412109,371048.0,-0.0100259116942891,-0.0062481265319021,-0.7789925607207873,-1.1884094672917689,-0.6044572796803633,24,41,0.0,LAC.TO
87,2025-03-14,24.280000686645508,24.700000762939453,24.26000022888184,24.56999969482422,24529.0,0.1188087932399062,0.0701532449937404,2.290941816834829,1.7241261115885738,1.37188047866104,25,43,0.0,ORA.TO
86,2025-03-14,6.329999923706055,6.400000095367432,6.230000019073486,6.380000114440918,237901.0,0.0292596497023817,-0.1400451054250387,-0.2753551659012373,-0.3782970367170595,-0.2751635220750482,34,17,0.0,ACB.TO
85,2025-03-14,1.8600000143051147,1.899999976158142,1.8200000524520876,1.899999976158142,690563.0,-0.013090957484505,-0.0176992469264152,-0.8393731102161281,-1.106130903223603,-1.2832205340576706,27,41,0.0,BLDP.TO
84,2025-03-14,10.25,10.619999885559082,10.0,10.619999885559082,48955.0,-0.0014151254953498,0.0052706603717086,1.331717706337386,-0.3338593489177113,-0.0943847949459861,5,36,0.0,MAL.TO
83,2025-03-14,1.9900000095367432,2.0199999809265137,1.9700000286102293,2.0,74724.0,0.0032522473494127,0.0010225549676364,1.4621309250192007,1.1009437137715772,0.6921263092157417,5,47,0.0,PRB.TO
55,2025-03-14,8.149999618530273,8.199999809265137,8.130000114440918,8.199999809265137,59411.0,-0.0083802946152225,-0.0219076253417739,-1.1482612324364982,-1.4492824785943037,-1.4333158146468414,0,22,0.0,LBS.TO
53,2025-03-14,2.5199999809265137,2.630000114440918,2.5199999809265137,2.5899999141693115,78221.0,-0.0104923326082799,-0.0476691767685395,-1.649500225370896,-1.946295501025725,-1.9091753348146083,17,29,0.0,URC.TO
1,2025-03-14,12.18000030517578,12.18000030517578,11.899999618530272,12.0,8652.0,-0.0017953448545233,-0.0567894899755492,-2.1482648152254864,-2.3884404874191967,-1.2873034083927168,0,1,0.0,MRD.TO
14,2025-03-14,5.539999961853027,5.539999961853027,5.420000076293945,5.5,587372.0,-0.0047736014089276,-0.0167122521794828,-0.1087258136488177,-0.1538275491885574,-0.094868627684416,17,40,0.0,SGY.TO
24,2025-03-14,11.010000228881836,11.06999969482422,11.010000228881836,11.010000228881836,8767.0,-0.0218028210761495,-0.0503912961572632,-1.4888418254321558,-1.6342382588762647,-1.4636687585089858,0,10,0.0,ET.TO
23,2025-03-14,5.840000152587891,5.849999904632568,5.760000228881836,5.840000152587891,374714.0,-0.0099344687509763,-0.069411563873291,-2.370206431240994,-2.5758794794152124,-2.086359310060879,0,14,0.0,FFN.TO
22,2025-03-14,7.559999942779541,7.920000076293945,7.559999942779541,7.849999904632568,15234.0,-0.0449471157735646,-0.1678421092212648,-2.4280022417537053,-2.47045554394054,-2.024809896978949,0,1,0.0,SOY.TO
