,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
65,2025-03-14,78.86000061035156,79.55000305175781,78.61000061035156,79.5199966430664,334472.0,-0.1109889740038649,0.0820182570837494,-0.9696528776014915,-1.2616519577279788,-1.3329426497060934,0,1,21.749250158790066,SLF.TO
0,2025-03-14,83.5999984741211,84.63999938964844,83.54000091552734,84.62000274658203,1873334.0,0.2111432269664746,-0.070653952691788,0.7370690209425008,0.5311999149395245,0.5534570650736587,0,10,0.0,TD.TO
67,2025-03-14,36.68999862670898,37.4900016784668,36.68999862670898,37.34999847412109,313170.0,-0.0573591235325741,-0.128210191081341,-1.3607404549666249,-1.917338243470352,-1.908793449810472,0,4,0.0,OTEX.TO
64,2025-03-14,23.780000686645508,24.32999992370605,23.57999992370605,24.06999969482422,1258059.0,-0.015914334398549,-0.0055188028435958,0.7810319173199897,0.401269421982573,0.2557590129584778,7,26,0.0,MEG.TO
63,2025-03-14,59.36000061035156,59.65999984741211,59.09000015258789,59.11000061035156,196353.0,0.1259687108000014,0.1778571709654385,1.7639334951739236,1.7794641814418153,1.5798155206876072,0,1,0.0,EMA.TO
62,2025-03-14,6.869999885559082,6.920000076293945,6.664999961853027,6.71999979019165,1360491.0,-0.0625938668949524,-0.1084586390875335,-1.8519326316886453,-1.811517123787182,-1.6874563459483494,10,29,0.0,NXE.TO
61,2025-03-14,119.04000091552734,119.38999938964844,117.37000274658205,118.05999755859376,187628.0,-1.5576589639826086,-2.9853683356951954,-1.7571486990580858,-1.7504050025821851,-1.730003999174458,0,0,0.0,TFII.TO
60,2025-03-14,107.12000274658205,107.72000122070312,104.37999725341795,106.33999633789062,354431.0,0.4267651913469901,0.3900600863578624,1.9155902489011665,1.7351562876124738,1.4694267359309066,0,25,0.0,WPM.TO
59,2025-03-14,230.47000122070312,236.88999938964844,230.47000122070312,236.22999572753903,67825.0,-0.3656781870873752,-0.738579083206062,-2.3239522729786626,-2.717304322426425,-2.048532779260495,0,0,0.0,FSV.TO
58,2025-03-14,67.4800033569336,68.16000366210938,67.04000091552734,67.79000091552734,1258160.0,-0.016556198063633,0.163496324352752,0.952246150508888,0.6106055880281899,0.4691537757410101,0,0,0.0,TRP.TO
57,2025-03-14,245.94000244140625,247.7350006103516,245.72999572753903,246.6199951171875,112968.0,0.4711520513234978,-0.007036584839785,0.6123420968298281,0.4120192472071718,0.5436682366265311,0,13,0.0,TRI.TO
56,2025-03-14,33.91999816894531,33.959999084472656,33.599998474121094,33.709999084472656,1858787.0,0.0219106174914815,0.1018796791707662,0.0411845021804121,1.5955155161605714,1.551691497035262,0,17,0.0,BCE.TO
55,2025-03-14,2.6600000858306885,2.6600000858306885,2.559999942779541,2.5799999237060547,229534.0,0.0018884196475597,-0.0025037591618702,0.6529737480642791,0.5988582282904923,0.0787373571002126,22,51,0.0,NFG.V
54,2025-03-14,12.800000190734863,12.914999961853027,12.670000076293944,12.859999656677246,1505103.0,-0.0053643577127844,0.020639093298661,1.642379037408264,0.8227041046602012,0.4216824108494881,5,23,0.0,LUN.TO
53,2025-03-14,,,,,,,,,,,18,49,0.0,ELF.TO
52,2025-03-14,48.5099983215332,49.18999862670898,48.400001525878906,48.91999816894531,359445.0,0.108621418356328,0.0703909565631608,1.295610398773775,1.0487459660920289,1.0025524762630789,1,19,0.0,POW.TO
51,2025-03-14,109.72000122070312,111.51000213623048,109.72000122070312,110.3499984741211,55753.0,-0.3040748527603512,-0.178909835241791,-1.4516232722559617,-1.539282500298904,-1.6560077570838545,0,9,0.0,WFG.TO
50,2025-03-14,49.650001525878906,50.04999923706055,49.310001373291016,49.68000030517578,101791.0,-0.0135177055532373,-0.5997969233003775,-2.693636554914822,-2.7154325068228875,-1.851953207529157,0,17,0.0,BIPC.TO
49,2025-03-14,24.81999969482422,25.21999931335449,24.725000381469727,25.11000061035156,333979.0,0.0123388122970121,0.0042847855646807,0.7750737413120707,0.6149507002203756,0.6423090383967041,0,7,0.0,SAP.TO
48,2025-03-14,104.9800033569336,107.56999969482422,104.91000366210938,107.56500244140624,600713.0,0.0759988325856337,-0.2451991260499882,-0.7615865092216416,-1.1271338133553273,-0.9421858910891904,0,17,0.0,CP.TO
47,2025-03-14,7.949999809265137,8.095000267028809,7.820000171661377,7.945000171661377,2163924.0,-0.0193162313660006,-0.0503947379893826,-1.1448746194688195,-1.5382786561844684,-1.4336139518419817,3,17,0.0,CS.TO
66,2025-03-14,25.850000381469727,25.950000762939453,25.604999542236328,25.850000381469727,242584.0,-0.0352439241898494,-0.0969022750854492,-1.6723609063272942,-1.763452092998707,-1.3954491618423164,0,2,0.0,PSK.TO
68,2025-03-14,149.77999877929688,150.3800048828125,147.91000366210938,148.49000549316406,494532.0,0.6162377347900779,0.5454194491967223,1.693303091940528,1.5807860001992462,1.3578206561878872,0,42,0.0,AEM.TO
1,2025-03-14,19.299999237060547,19.36000061035156,18.920000076293945,18.93000030517578,751455.0,0.016509751552378,0.1332833024792205,1.108396110911336,1.5272747872372103,1.812069269927304,4,32,0.0,NPI.TO
69,2025-03-14,50.0,50.93000030517578,49.88999938964844,50.41999816894531,118538.0,0.1626328648365975,0.027101975634582,1.0475893918523251,1.006310016196232,1.187948826492734,3,23,0.0,X.TO
88,2025-03-14,8.520000457763672,8.609999656677246,8.399999618530273,8.59000015258789,3264702.0,-0.0158819083118489,-0.0911802930043156,-2.1669203032488595,-2.3182415445570403,-2.263642923870233,0,20,0.0,WCP.TO
87,2025-03-14,211.75,211.75,211.75,211.75,128.0,0.4347490807931175,-0.1186690710541,-0.701611470449083,0.1612317974344842,0.2444891105232213,8,56,0.0,CTC.TO
86,2025-03-14,1923.0,1978.4000244140625,1923.0,1978.4000244140625,42567.0,1.177433201524078,-5.9685568902725565,-0.8767859023164268,-1.524473177488728,-1.1541814888916977,0,1,0.0,FFH.TO
85,2025-03-14,41.650001525878906,42.380001068115234,41.2400016784668,42.34999847412109,7062918.0,-0.074075094875616,-0.1025036919385867,-0.7155415444081489,-1.0114486590410154,-0.7497513908788411,0,23,0.0,CNQ.TO
84,2025-03-14,38.95000076293945,39.77999877929688,38.75,39.7599983215332,280576.0,0.1025817679451106,-0.3054045540945871,0.0325853378499076,-0.2926188805476152,0.0311023799570096,16,9,0.0,FTT.TO
83,2025-03-14,184.75,187.30999755859372,184.75,186.6199951171875,179455.0,-0.0806869490697611,0.6403457067962877,0.3538866621717123,0.0286240058799834,0.2333993402490573,0,10,0.0,L.TO
82,2025-03-14,43.84000015258789,44.43000030517578,43.84000015258789,44.16999816894531,109220.0,-0.0247233684828267,-0.0942707348586921,-1.0072303551727344,-1.6532964312806175,-1.7336286085076538,0,0,0.0,IGM.TO
81,2025-03-14,136.42999267578125,138.4499969482422,136.3300018310547,137.8800048828125,84227.0,0.2885148817493069,-0.16633829676119,0.453816178239683,0.3358807961971258,0.9243308182665392,3,24,0.0,RBA.TO
80,2025-03-14,61.22999954223633,61.9900016784668,60.720001220703125,61.130001068115234,669948.0,-0.2990439130035675,-0.358285651529642,-1.3880669010736055,-1.531942478148803,-1.375015140368274,7,22,0.0,CCO.TO
79,2025-03-14,72.54000091552734,73.29000091552734,72.0,72.75,266521.0,0.1556442843739284,-0.1095113481794085,0.2417639343858059,0.1086208573862895,0.3500795138042852,2,43,0.0,NTR.TO
78,2025-03-14,66.36000061035156,67.86000061035156,65.19999694824219,66.37000274658203,232063.0,0.0549920532452499,0.0959549409106261,1.0380385116209143,1.0237775267922449,1.0713016704254423,0,12,0.0,GFL.TO
77,2025-03-14,37.59999847412109,37.59999847412109,36.68999862670898,36.875,380243.0,0.1244221586956668,0.0708332233859184,1.779369905331161,1.6432178348496251,1.3305269149646477,8,30,0.0,PAAS.TO
76,2025-03-14,93.0999984741211,93.83000183105467,92.73999786376952,92.83999633789062,225682.0,0.0924672563009196,0.0492555431853559,0.6296814926609261,0.3480365358000863,0.4043249183420306,0,0,0.0,MRU.TO
75,2025-03-14,35.45000076293945,36.130001068115234,35.45000076293945,35.91999816894531,186106.0,0.0708935594886525,-0.1664737443278607,0.6652365272243023,0.4898861787871328,0.4384869938696253,21,6,0.0,PKI.TO
74,2025-03-14,137.41000366210938,139.67999267578125,137.25999450683594,139.44000244140625,1050465.0,0.0977846796206226,-0.3470302954652255,-0.8003558616975349,-1.236607984409439,-0.7969015733132893,0,0,0.0,BMO.TO
73,2025-03-14,39.47999954223633,40.060001373291016,38.22999954223633,38.45000076293945,54839.0,-0.0637858378200036,-0.0137367678764171,-0.4059825399436318,-0.1628956027489687,0.1882359335698608,2,19,0.0,LMN.V
72,2025-03-14,96.16999816894533,97.81999969482422,95.9499969482422,97.56999969482422,278633.0,0.1195021291941578,-0.1940481028162447,0.3819843303022726,0.142872343383894,0.1099003822787452,0,35,0.0,IMO.TO
71,2025-03-14,41.2599983215332,42.290000915527344,41.25,42.18000030517578,1849034.0,-0.0234563657053559,-0.0684582358912417,-1.1500443664702509,-2.0310908510095045,-1.187162187221308,0,6,0.0,MFC.TO
70,2025-03-14,51.65999984741211,52.63999938964844,51.619998931884766,52.40999984741211,239083.0,-0.1444328501765403,-0.0562948958318036,-1.27483724731028,-1.5542457806718355,-1.3120029735853214,2,6,0.0,MG.TO
46,2025-03-14,21.56999969482422,21.57999992370605,21.450000762939453,21.5049991607666,1461229.0,0.0541767021514069,0.0276830199965857,0.9820774827772746,1.0368598018964743,1.1971241076638597,0,5,0.0,T.TO
