,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
34,2025-03-18,69.0,69.37999725341797,67.9800033569336,68.38999938964844,344582.0,0.2049164518359349,0.0836541943084028,1.7811907643570346,1.6086392860942873,1.3104987556462506,2,45,0.4005324955039824,NGT.TO
45,2025-03-18,18.809999465942383,18.809999465942383,18.125,18.450000762939453,629065.0,0.0957600721160549,0.085060181295065,1.847505152275969,1.8517749388758495,1.7609921859556286,0,53,0.3271332351369332,DPM.TO
21,2025-03-18,44.22999954223633,44.900001525878906,43.79999923706055,44.130001068115234,528499.0,0.223450982160886,0.2827695000440554,1.970791103055608,1.6662805522093858,2.010594836153294,22,65,0.3139882106183715,LUG.TO
40,2025-03-18,2.0899999141693115,2.0999999046325684,1.9800000190734863,1.9900000095367432,1260179.0,0.0121353777421964,0.0241879678310308,2.441981738323602,2.468080810529368,2.037849258995336,61,52,0.2866048284828714,GGD.TO
81,2025-03-18,39.09999847412109,39.20000076293945,37.994998931884766,38.040000915527344,884578.0,0.1359227755913212,0.1379778754442258,2.0610475997801627,1.9239977470724303,1.6016182063127888,10,34,0.2546735955367677,PAAS.TO
74,2025-03-18,153.6300048828125,153.94000244140625,150.75,151.3300018310547,1026761.0,0.6395389324896301,0.6947174990087525,1.784243633179082,1.6632197029839677,1.5565419037590371,0,45,0.2514898916967072,AEM.TO
4,2025-03-18,9.84000015258789,9.93000030517578,9.649999618530272,9.670000076293944,699941.0,0.027523119622346,0.0441654026060176,2.151455363111574,1.939326466625725,1.5157538846156764,0,44,0.2377778502844081,SSL.TO
43,2025-03-18,18.34000015258789,19.399999618530277,18.34000015258789,18.40999984741211,1918379.0,0.107040720676884,0.1419022753722685,2.2766543505783274,1.7349112723891174,1.3799089086829095,39,64,0.2265773224027098,GMIN.TO
54,2025-03-18,6.079999923706055,6.15500020980835,5.960000038146973,5.980000019073486,593578.0,0.0262120553263276,0.0424887237692237,2.4393167042365707,2.3269491520661445,2.175567829676329,14,65,0.2108638664517543,SVM.TO
12,2025-03-18,16.25,16.25,15.859999656677246,15.93000030517578,260117.0,0.0460893700577984,0.0942180475794283,2.235037379674253,2.0649300654114646,1.871051466098359,2,34,0.2051612992321417,WDO.TO
