,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
85,2025-03-13,41.7999992370605,42.060001373291,40.9799995422363,41.3899993896484,32828900,-0.074139606631162,-0.143706698883745,-1.03412553983309,-0.771880471355336,-1.06151136295327,0,22,0,CNQ.TO
84,2025-03-13,39.5099983215332,40.0900001525879,38.2799987792969,38.5099983215332,690000,0.104133635611209,-0.299083835917308,-0.284442976911586,0.038772312458002,-0.081577109561326,16,9,0,FTT.TO
83,2025-03-13,186.720001220703,186.979995727539,182.710006713867,185.360000610352,502400,-0.098497096424315,0.681796964487635,0.002201058529046,0.20097087675021,0.480963926664931,0,10,0,L.TO
82,2025-03-13,43.2400016784668,43.8899993896484,43.2299995422363,43.6699981689453,342200,-0.026326164879035,-0.084330867107649,-1.65185338069649,-1.72956344550535,-1.85962750955614,0,0,0,IGM.TO
81,2025-03-13,140.089996337891,140.889999389648,136.190002441406,136.389999389648,242900,0.282838590834772,0.035652665446575,0.343099442802184,0.932563143851346,1.15114762133854,3,24,0,RBA.TO
80,2025-03-13,61,61.9900016784668,59.7999992370606,60.2900009155273,1021000,-0.296009009657304,-0.442526302481056,-1.58098390536748,-1.42353273578739,-1.73459805919269,7,22,0,CCO.TO
79,2025-03-13,72.3000030517578,73.7699966430664,71.3499984741211,72.2799987792969,3586800,0.160364764055709,-0.069458707651698,0.12726180443771,0.367092987948609,0.456891562881909,2,43,0,NTR.TO
78,2025-03-13,65.5599975585938,67.3600006103516,65.0699996948242,66.4499969482422,345200,0.052044404391446,0.111383463924092,1.0517215346017,1.09968397166242,1.52397146677764,0,12,0,GFL.TO
77,2025-03-13,36.4099998474121,37.6199989318848,35.9799995422363,36.9500007629395,787000,0.119945744595661,0.038714717205306,1.72430277658877,1.40352489162353,0.92831915273143,8,28,0,PAAS.TO
76,2025-03-13,93.1399993896484,93.9100036621094,91.3899993896484,93,1134400,0.089529582345883,0.102593942513143,0.349494936145023,0.405824270256431,0.467122518217037,0,0,0,MRU.TO
75,2025-03-13,35.5,36.2900009155273,35.25,35.439998626709,1516200,0.068807193427285,-0.187345914912403,0.50148810975684,0.449897976503099,0.298457819539274,21,6,0,PKI.TO
74,2025-03-13,138.160003662109,139.789993286133,136.979995727539,137.020004272461,2078100,0.103811402625977,-0.276180663144678,-1.24479167791669,-0.803756598625608,-1.15508789025884,0,0,0,BMO.TO
73,2025-03-13,40.0999984741211,41.3199996948242,38.5099983215332,38.9000015258789,87700,-0.070128512773357,-0.034090162578382,-0.205870122668465,0.119223295946798,-0.473804250511548,2,19,0,LMN.V
72,2025-03-13,96.0699996948242,98.0999984741211,95.5899963378906,96.0400009155273,637600,0.117759275713779,-0.222290176735785,0.15100172332965,0.117991471106471,0.116678333285299,0,35,0,IMO.TO
